amount,log_amount,amount_vs_user_avg,is_high_amount,is_very_high_amount,is_extreme_amount,transactions_last_1h,transactions_last_24h,is_velocity_spike_1h,is_velocity_spike_24h,velocity_ratio,distance_from_home_km,is_international,distance_risk,international_far,hour_of_day,day_of_week,is_late_night,is_business_hours,is_weekend,card_present,merchant_risk_score,is_high_risk_merchant,online_international,failed_attempts,has_failed_attempts,many_failed_attempts,device_match,unknown_device,manual_risk_score,is_fraud
332.56,5.809822759218784,0.976,0,0,0,1,2,0,0,12.0,35.78,0,1,0,4,3,1,0,0,0,2,0,0,0,0,0,1,0,0.129,0
213.82,5.369800468169901,1.051,0,0,0,1,2,0,0,12.0,16.96,0,1,0,5,3,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
244.87,5.504802940966104,1.142,0,0,0,1,1,0,0,24.0,9.34,0,0,0,5,3,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
187.94,5.241429504340989,1.723,0,0,0,1,1,0,0,24.0,23.38,0,1,0,5,3,1,0,0,1,1,0,0,1,1,0,1,0,0.129,0
147.09,4.997820197049412,1.372,0,0,0,1,1,0,0,24.0,28.15,0,1,0,5,3,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
584.57,6.3725857318266295,1.253,1,0,0,1,1,0,0,24.0,14.42,0,1,0,5,3,1,0,0,1,2,0,0,0,0,0,1,0,0.129,0
103.13,4.645640118541804,1.313,0,0,0,1,1,0,0,24.0,26.65,0,1,0,6,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
550.92,6.3134031082378534,1.911,1,0,0,1,1,0,0,24.0,24.32,0,1,0,6,3,0,0,0,1,2,0,0,0,0,0,1,0,0.0,0
83.51,4.436869870556391,0.512,0,0,0,1,1,0,0,24.0,14.09,0,1,0,6,3,0,0,0,1,1,0,0,0,0,0,0,1,0.0968,0
201.02,5.308366702401038,1.515,0,0,0,1,1,0,0,24.0,33.68,0,1,0,6,3,0,0,0,0,2,0,0,0,0,0,1,0,0.0,0
430.76,6.067869878310387,1.085,1,0,0,1,1,0,0,24.0,15.94,0,1,0,7,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
491.96,6.200428034848358,1.4,1,0,0,1,1,0,0,24.0,31.2,0,1,0,7,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
248.36,5.518897635459082,0.892,0,0,0,1,1,0,0,24.0,31.04,0,1,0,7,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
105.44,4.667581446109488,0.91,0,0,0,1,1,0,0,24.0,22.91,0,1,0,7,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
190.43,5.254522206548366,0.896,0,0,0,1,1,0,0,24.0,28.92,0,1,0,7,3,0,0,0,1,2,0,0,0,0,0,1,0,0.0,0
73.11,4.305550475963267,0.597,0,0,0,1,1,0,0,24.0,13.72,0,1,0,8,3,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
90.21,4.513164540192067,0.589,0,0,0,1,1,0,0,24.0,25.78,0,1,0,8,3,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
616.73,6.426051468788165,1.282,1,0,0,1,1,0,0,24.0,32.99,0,1,0,8,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
290.6,5.675383000134503,1.043,0,0,0,1,1,0,0,24.0,32.05,0,1,0,8,3,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
32.51,3.511843901749219,0.099,0,0,0,1,2,0,0,12.0,27.74,0,1,0,9,3,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
8.81,2.2834022735772717,0.344,0,0,0,1,1,0,0,24.0,20.12,0,1,0,9,3,0,1,0,0,1,0,0,1,1,0,0,1,0.0968,0
257.34,5.5542765468038695,1.09,0,0,0,1,2,0,0,12.0,21.18,0,1,0,9,3,0,1,0,1,2,0,0,1,1,0,1,0,0.0,0
78.36,4.373994462976618,0.193,0,0,0,1,1,0,0,24.0,30.94,0,1,0,9,3,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
193.35,5.269660657298232,0.8,0,0,0,1,1,0,0,24.0,15.06,0,1,0,9,3,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
143.59,4.9739021510400345,0.69,0,0,0,1,1,0,0,24.0,29.38,0,1,0,10,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
318.71,5.767414334900974,2.335,0,0,0,1,1,0,0,24.0,28.46,0,1,0,10,3,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
322.16,5.778147556611508,0.694,0,0,0,1,1,0,0,24.0,13.09,0,1,0,10,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
123.54,4.824626949444306,1.905,0,0,0,1,1,0,0,24.0,15.35,0,1,0,10,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
189.65,5.250439286303573,0.63,0,0,0,1,1,0,0,24.0,15.71,0,1,0,11,3,0,1,0,1,2,0,0,0,0,0,1,0,0.0,0
133.89,4.904459631481588,1.245,0,0,0,1,1,0,0,24.0,3.51,0,0,0,11,3,0,1,0,1,2,0,0,0,0,0,1,0,0.0,0
202.21,5.314239927091852,0.866,0,0,0,1,1,0,0,24.0,19.58,0,1,0,11,3,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
612.46,6.4191150623513735,1.376,1,0,0,1,1,0,0,24.0,23.83,0,1,0,11,3,0,1,0,1,1,0,0,1,1,0,1,0,0.0,0
134.95,4.9122871710784795,1.586,0,0,0,1,1,0,0,24.0,7.18,0,0,0,11,3,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
495.36,6.207301469906419,1.016,1,0,0,1,1,0,0,24.0,20.93,0,1,0,12,3,0,1,0,1,2,0,0,0,0,0,1,0,0.0,0
12.4,2.5952547069568657,0.452,0,0,0,1,1,0,0,24.0,33.58,0,1,0,12,3,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
272.31,5.610606682092659,0.741,0,0,0,1,1,0,0,24.0,23.26,0,1,0,12,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
163.27,5.101511415553109,1.192,0,0,0,1,1,0,0,24.0,29.95,0,1,0,12,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
147.62,5.001392712729324,1.373,0,0,0,1,2,0,0,12.0,26.35,0,1,0,12,3,0,1,0,1,2,0,0,0,0,0,1,0,0.0,0
275.46,5.622066145036211,1.124,0,0,0,1,1,0,0,24.0,12.15,0,1,0,13,3,0,1,0,1,1,0,0,1,1,0,1,0,0.0,0
48.99,3.911822985425479,0.672,0,0,0,1,1,0,0,24.0,31.88,0,1,0,13,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
586.13,6.375246260384987,1.264,1,0,0,1,1,0,0,24.0,31.36,0,1,0,13,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
437.56,6.083496632554476,1.375,1,0,0,1,1,0,0,24.0,20.31,0,1,0,13,3,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
180.3,5.200153117760806,0.71,0,0,0,1,1,0,0,24.0,20.34,0,1,0,13,3,0,1,0,1,1,0,0,0,0,0,0,1,0.0968,0
108.96,4.700116663297045,0.691,0,0,0,1,1,0,0,24.0,34.52,0,1,0,14,3,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
83.31,4.434500481934585,2.252,0,0,0,1,1,0,0,24.0,4.9,0,0,0,14,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
147.33,4.999439521335521,0.567,0,0,0,1,1,0,0,24.0,27.65,0,1,0,14,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
66.51,4.21227573505378,0.179,0,0,0,1,1,0,0,24.0,28.19,0,1,0,14,3,0,1,0,1,2,0,0,0,0,0,1,0,0.0,0
173.66,5.162841226985587,0.853,0,0,0,1,2,0,0,12.0,28.79,0,1,0,15,3,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
77.02,4.35696520407851,0.198,0,0,0,1,1,0,0,24.0,38.09,0,1,0,15,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
218.38,5.390805385983188,1.093,0,0,0,1,1,0,0,24.0,13.13,0,1,0,15,3,0,1,0,0,2,0,0,0,0,0,1,0,0.0,0
212.65,5.364339162090034,0.498,0,0,0,1,1,0,0,24.0,37.17,0,1,0,15,3,0,1,0,0,1,0,0,1,1,0,1,0,0.0,0
675.45,6.516858535049369,1.369,1,0,0,1,1,0,0,24.0,12.41,0,1,0,16,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
577.76,6.360887883868881,1.674,1,0,0,1,1,0,0,24.0,3.52,0,0,0,16,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
135.14,4.913683768019805,0.396,0,0,0,1,3,0,0,8.0,17.68,0,1,0,16,3,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
564.2,6.337179650810373,1.143,1,0,0,1,1,0,0,24.0,27.22,0,1,0,16,3,0,1,0,1,2,0,0,0,0,0,1,0,0.0,0
285.15,5.656516148855111,1.076,0,0,0,1,1,0,0,24.0,27.19,0,1,0,16,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
393.75,5.978252653135751,1.638,0,0,0,1,1,0,0,24.0,22.71,0,1,0,17,3,0,1,0,1,2,0,0,0,0,0,1,0,0.0,0
34.24,3.562181801067979,0.948,0,0,0,1,2,0,0,12.0,13.04,0,1,0,17,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
172.78,5.15779013141106,1.048,0,0,0,1,1,0,0,24.0,22.3,0,1,0,17,3,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
735.38,6.601746289837472,1.55,1,1,0,1,1,0,0,24.0,10.02,0,1,0,17,3,0,1,0,0,2,0,0,0,0,0,1,0,0.0,0
39.03,3.6896291730044823,0.258,0,0,0,1,1,0,0,24.0,32.37,0,1,0,17,3,0,1,0,1,1,0,0,0,0,0,0,1,0.0968,0
146.95,4.996874378846218,0.467,0,0,0,1,1,0,0,24.0,31.0,0,1,0,18,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
542.79,6.2985631429156435,1.728,1,0,0,1,1,0,0,24.0,13.12,0,1,0,18,3,0,0,0,1,2,0,0,0,0,0,1,0,0.0,0
136.34,4.9224596031925305,0.434,0,0,0,1,1,0,0,24.0,38.53,0,1,0,18,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
217.46,5.386602931415397,0.449,0,0,0,1,1,0,0,24.0,30.32,0,1,0,18,3,0,0,0,1,2,0,0,0,0,0,0,1,0.0968,0
383.88,5.952931597391198,1.339,0,0,0,1,2,0,0,12.0,3.14,0,0,0,19,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
386.67,5.960154462265867,1.136,0,0,0,1,1,0,0,24.0,27.52,0,1,0,19,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
53.16,3.9919426286040194,0.369,0,0,0,1,1,0,0,24.0,23.61,0,1,0,19,3,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
10.82,2.469793011977952,0.26,0,0,0,1,1,0,0,24.0,15.38,0,1,0,19,3,0,0,0,1,2,0,0,1,1,0,1,0,0.0,0
78.07,4.3703335360828355,0.214,0,0,0,1,1,0,0,24.0,34.03,0,1,0,19,3,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
134.79,4.911109574710704,0.6,0,0,0,1,1,0,0,24.0,37.0,0,1,0,20,3,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
221.8,5.406274508053129,1.069,0,0,0,1,1,0,0,24.0,16.2,0,1,0,20,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
158.31,5.070851989584804,0.818,0,0,0,1,1,0,0,24.0,9.1,0,0,0,20,3,0,0,0,1,1,0,0,1,1,0,1,0,0.0,0
690.35,6.538646207834627,1.538,1,0,0,1,1,0,0,24.0,21.18,0,1,0,20,3,0,0,0,1,1,0,0,1,1,0,1,0,0.0,0
19.53,3.0218872310308424,0.311,0,0,0,1,1,0,0,24.0,18.64,0,1,0,20,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
59.68,4.105614154480332,0.709,0,0,0,1,1,0,0,24.0,22.08,0,1,0,21,3,0,0,0,1,2,0,0,0,0,0,1,0,0.0,0
340.34,5.832879047990611,1.152,0,0,0,1,1,0,0,24.0,13.8,0,1,0,21,3,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
462.21,6.138180514972207,1.706,1,0,0,1,1,0,0,24.0,29.74,0,1,0,21,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
502.16,6.220908210970672,1.186,1,0,0,1,1,0,0,24.0,11.27,0,1,0,21,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
476.73,6.169045719345101,1.513,1,0,0,1,1,0,0,24.0,11.04,0,1,0,22,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
288.41,5.667844367850572,0.823,0,0,0,1,1,0,0,24.0,30.18,0,1,0,22,3,0,0,0,1,1,0,0,0,0,0,0,1,0.0968,0
336.98,5.822986722134678,0.939,0,0,0,1,1,0,0,24.0,3.87,0,0,0,22,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
304.08,5.720574037296037,0.712,0,0,0,1,1,0,0,24.0,19.32,0,1,0,22,3,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
144.01,4.976802705559804,0.304,0,0,0,1,1,0,0,24.0,37.68,0,1,0,22,3,0,0,0,1,1,0,0,0,0,0,0,1,0.0968,0
116.09,4.762942869860633,1.068,0,0,0,1,1,0,0,24.0,22.13,0,1,0,23,3,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
873.43,6.773572245514402,1.999,1,1,0,1,1,0,0,24.0,25.28,0,1,0,23,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
152.79,5.035588035451832,0.676,0,0,0,1,1,0,0,24.0,7.96,0,0,0,23,3,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
256.1,5.549465114271844,0.803,0,0,0,1,1,0,0,24.0,16.11,0,1,0,23,3,0,0,0,0,2,0,0,0,0,0,1,0,0.0,0
321.56,5.776289165442949,1.471,0,0,0,1,1,0,0,24.0,35.55,0,1,0,0,4,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
1027.22,6.935584430900813,2.079,1,1,0,1,1,0,0,24.0,30.11,0,1,0,0,4,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
99.83,4.613435930405124,0.225,0,0,0,1,1,0,0,24.0,36.12,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
124.23,4.830152046575941,1.232,0,0,0,1,1,0,0,24.0,22.26,0,1,0,0,4,0,0,0,1,2,0,0,0,0,0,1,0,0.0,0
194.46,5.27535575491069,0.677,0,0,0,1,1,0,0,24.0,23.57,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
113.99,4.744845168060573,1.185,0,0,0,1,1,0,0,24.0,37.67,0,1,0,1,4,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
46.2,3.8543938925915096,1.117,0,0,0,1,1,0,0,24.0,30.25,0,1,0,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
215.13,5.375880078495827,0.432,0,0,0,1,1,0,0,24.0,25.41,0,1,0,1,4,0,0,0,0,1,0,0,0,0,0,0,1,0.0968,0
173.32,5.160892690636365,1.35,0,0,0,1,1,0,0,24.0,42.36,0,1,0,1,4,0,0,0,0,1,0,0,1,1,0,1,0,0.0,0
262.68,5.574736246721107,0.978,0,0,0,1,1,0,0,24.0,23.89,0,1,0,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
169.24,5.13720920615328,0.652,0,0,0,1,1,0,0,24.0,28.72,0,1,0,2,4,1,0,0,1,1,0,0,0,0,0,0,1,0.2258,0
178.08,5.187832633372765,0.431,0,0,0,1,1,0,0,24.0,15.75,0,1,0,2,4,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
266.83,5.590352450881295,1.311,0,0,0,1,3,0,0,8.0,36.1,0,1,0,2,4,1,0,0,1,1,0,0,1,1,0,1,0,0.129,0
137.49,4.930798120854626,0.703,0,0,0,1,1,0,0,24.0,26.66,0,1,0,2,4,1,0,0,0,1,0,0,0,0,0,1,0,0.129,0
326.89,5.792678186282782,0.667,0,0,0,1,1,0,0,24.0,17.5,0,1,0,2,4,1,0,0,1,1,0,0,1,1,0,0,1,0.2258,0
372.24,5.9222216443658215,1.101,0,0,0,1,1,0,0,24.0,32.2,0,1,0,3,4,1,0,0,0,1,0,0,0,0,0,1,0,0.129,0
129.55,4.871756295145138,0.956,0,0,0,1,1,0,0,24.0,29.1,0,1,0,3,4,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
627.52,6.443367849321931,1.412,1,0,0,1,1,0,0,24.0,32.68,0,1,0,3,4,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
282.21,5.646188671930618,1.226,0,0,0,1,1,0,0,24.0,10.41,0,1,0,3,4,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
142.75,4.96807567967746,0.665,0,0,0,1,1,0,0,24.0,40.86,0,1,0,4,4,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
122.32,4.8147826030179495,4.835,0,0,0,5,4,0,0,30.0,3.65,0,0,0,4,4,1,0,0,0,3,0,0,4,1,1,0,1,0.3548,1
295.8,5.693058511293225,1.377,0,0,0,2,2,0,0,24.0,11.62,0,1,0,4,4,1,0,0,0,1,0,0,0,0,0,1,0,0.129,0
25.75,3.2865344733420154,0.287,0,0,0,1,1,0,0,24.0,34.52,0,1,0,4,4,1,0,0,0,1,0,0,0,0,0,1,0,0.129,0
347.39,5.853322541925776,0.902,0,0,0,1,1,0,0,24.0,29.64,0,1,0,4,4,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
262.45,5.573863596655295,0.592,0,0,0,1,1,0,0,24.0,31.63,0,1,0,4,4,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
164.16,5.10691470101789,0.964,0,0,0,1,1,0,0,24.0,17.4,0,1,0,5,4,1,0,0,1,1,0,0,0,0,0,0,1,0.2258,0
291.66,5.67901152566428,2.129,0,0,0,1,2,0,0,12.0,27.19,0,1,0,5,4,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
395.57,5.982852570259418,2.029,1,0,0,1,1,0,0,24.0,30.19,0,1,0,5,4,1,0,0,1,2,0,0,0,0,0,0,1,0.2258,0
505.95,6.228412379398589,1.573,1,0,0,1,1,0,0,24.0,16.87,0,1,0,5,4,1,0,0,1,1,0,0,0,0,0,1,0,0.129,0
167.13,5.124737489690837,1.06,0,0,0,1,2,0,0,12.0,13.41,0,1,0,6,4,0,0,0,1,2,0,0,0,0,0,1,0,0.0,0
944.77,6.851999410527181,1.939,1,1,0,1,1,0,0,24.0,21.03,0,1,0,6,4,0,0,0,0,2,0,0,0,0,0,1,0,0.0,0
470.78,6.156512775231479,1.098,1,0,0,1,1,0,0,24.0,38.3,0,1,0,6,4,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
52.12,3.9725535051681784,0.528,0,0,0,1,1,0,0,24.0,34.07,0,1,0,6,4,0,0,0,1,1,0,0,1,1,0,1,0,0.0,0
442.8,6.095374010498493,1.801,1,0,0,1,1,0,0,24.0,29.59,0,1,0,6,4,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
6212.71,8.734513420051611,14.819,1,1,1,2,5,0,0,9.6,46.48,0,1,0,7,4,0,0,0,1,4,1,0,0,0,0,0,1,0.3548,1
485.94,6.188140912207021,1.205,1,0,0,1,1,0,0,24.0,8.78,0,0,0,7,4,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
32.98,3.525772116243786,0.806,0,0,0,1,1,0,0,24.0,25.75,0,1,0,7,4,0,0,0,0,2,0,0,0,0,0,1,0,0.0,0
36.02,3.6114583071453517,0.153,0,0,0,1,1,0,0,24.0,9.04,0,0,0,7,4,0,0,0,1,2,0,0,0,0,0,0,1,0.0968,0
19.86,3.0378334495726262,0.419,0,0,0,1,1,0,0,24.0,29.71,0,1,0,7,4,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
687.9,6.53509612259915,2.014,1,0,0,1,1,0,0,24.0,37.8,0,1,0,8,4,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
573.47,6.353447876604186,1.194,1,0,0,1,1,0,0,24.0,19.99,0,1,0,8,4,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0
408.53,6.015010160682996,1.741,1,0,0,1,1,0,0,24.0,14.07,0,1,0,8,4,0,0,0,1,1,0,0,0,0,0,0,1,0.0968,0
21.72,3.1232455938529506,0.435,0,0,0,1,1,0,0,24.0,23.34,0,1,0,8,4,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0
323.18,5.78129891708403,0.829,0,0,0,1,1,0,0,24.0,25.69,0,1,0,9,4,0,1,0,1,2,0,0,0,0,0,0,1,0.0968,0
69.07,4.249494742382442,0.291,0,0,0,1,1,0,0,24.0,30.66,0,1,0,9,4,0,1,0,1,1,0,0,0,0,0,0,1,0.0968,0
276.05,5.6241979953133585,0.917,0,0,0,1,1,0,0,24.0,28.25,0,1,0,9,4,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
357.11,5.880840201775056,1.548,0,0,0,1,1,0,0,24.0,6.67,0,0,0,9,4,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
79.89,4.393090207029862,0.198,0,0,0,1,1,0,0,24.0,22.48,0,1,0,9,4,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
182.37,5.211505969561073,1.272,0,0,0,1,1,0,0,24.0,31.07,0,1,0,10,4,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
637.18,6.458620375214578,1.365,1,0,0,1,1,0,0,24.0,8.82,0,0,0,10,4,0,1,0,1,2,0,0,0,0,0,0,1,0.0968,0
490.62,6.197706060346835,1.091,1,0,0,1,1,0,0,24.0,26.02,0,1,0,10,4,0,1,0,0,2,0,0,0,0,0,1,0,0.0,0
83.55,4.4373430753445895,0.336,0,0,0,1,1,0,0,24.0,30.96,0,1,0,10,4,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
229.37,5.439686712010562,0.502,0,0,0,1,1,0,0,24.0,33.41,0,1,0,11,4,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
129.49,4.871296595474155,1.52,0,0,0,1,1,0,0,24.0,16.43,0,1,0,11,4,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
352.11,5.8667796231223885,1.792,0,0,0,1,1,0,0,24.0,13.36,0,1,0,11,4,0,1,0,0,1,0,0,0,0,0,0,1,0.0968,0
674.72,6.515778789054528,1.431,1,0,0,1,1,0,0,24.0,15.3,0,1,0,11,4,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
64.77,4.186163807313259,0.298,0,0,0,1,1,0,0,24.0,31.87,0,1,0,11,4,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
44.62,3.820346216856242,0.813,0,0,0,1,1,0,0,24.0,20.08,0,1,0,11,4,0,1,0,1,2,0,0,0,0,0,1,0,0.0,0
106.71,4.679442430362679,0.315,0,0,0,1,1,0,0,24.0,29.65,0,1,0,12,4,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
141.61,4.960113631748675,0.925,0,0,0,1,1,0,0,24.0,24.53,0,1,0,12,4,0,1,0,1,1,0,0,0,0,0,0,1,0.0968,0
630.12,6.447496018786834,1.31,1,0,0,1,1,0,0,24.0,21.07,0,1,0,12,4,0,1,0,1,1,0,0,1,1,0,1,0,0.0,0
703.43,6.557388965152966,1.659,1,1,0,1,1,0,0,24.0,29.58,0,1,0,12,4,0,1,0,1,2,0,0,0,0,0,1,0,0.0,0
22.32,3.1493113614822916,0.115,0,0,0,1,1,0,0,24.0,24.66,0,1,0,13,4,0,1,0,1,1,0,0,0,0,0,0,1,0.0968,0
493.55,6.20364825818585,1.042,1,0,0,1,1,0,0,24.0,16.46,0,1,0,13,4,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
331.54,5.806760153612234,1.113,0,0,0,1,1,0,0,24.0,36.78,0,1,0,13,4,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
453.07,6.1182513711780855,1.006,1,0,0,1,1,0,0,24.0,23.06,0,1,0,13,4,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
402.76,6.000820642032007,0.903,1,0,0,1,1,0,0,24.0,28.94,0,1,0,14,4,0,1,0,1,1,0,0,1,1,0,1,0,0.0,0
75.74,4.340423084818807,0.159,0,0,0,1,1,0,0,24.0,28.03,0,1,0,14,4,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
69.73,4.258869811047899,1.96,0,0,0,1,1,0,0,24.0,15.57,0,1,0,14,4,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
239.73,5.483675973499488,2.198,0,0,0,1,1,0,0,24.0,33.57,0,1,0,14,4,0,1,0,1,2,0,0,0,0,0,1,0,0.0,0
544.34,6.301409453358734,1.41,1,0,0,1,1,0,0,24.0,29.38,0,1,0,14,4,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
346.11,5.8496417325939065,1.026,0,0,0,1,1,0,0,24.0,29.8,0,1,0,15,4,0,1,0,0,1,0,0,0,0,0,0,1,0.0968,0
491.88,6.200265736706315,1.009,1,0,0,1,1,0,0,24.0,30.7,0,1,0,15,4,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
143.61,4.974040463626701,1.389,0,0,0,1,1,0,0,24.0,29.93,0,1,0,15,4,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
12.78,2.6232182655855123,0.42,0,0,0,1,1,0,0,24.0,23.5,0,1,0,15,4,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
291.49,5.678430478053299,0.987,0,0,0,1,1,0,0,24.0,30.11,0,1,0,16,4,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
469.84,6.15451833354428,1.688,1,0,0,1,1,0,0,24.0,12.58,0,1,0,16,4,0,1,0,0,1,0,0,1,1,0,0,1,0.0968,0
449.88,6.111201228710315,2.121,1,0,0,1,1,0,0,24.0,33.9,0,1,0,16,4,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
353.76,5.871441504508252,1.221,0,0,0,1,1,0,0,24.0,14.82,0,1,0,16,4,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
348.37,5.856131532536831,1.033,0,0,0,1,1,0,0,24.0,21.85,0,1,0,17,4,0,1,0,0,2,0,0,0,0,0,0,1,0.0968,0
383.14,5.951007069476706,1.059,0,0,0,1,1,0,0,24.0,8.88,0,0,0,17,4,0,1,0,1,1,0,0,1,1,0,0,1,0.0968,0
181.39,5.206147251575906,0.623,0,0,0,1,1,0,0,24.0,31.86,0,1,0,17,4,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
174.4,5.1670690799380825,1.056,0,0,0,1,1,0,0,24.0,23.33,0,1,0,17,4,0,1,0,1,1,0,0,0,0,0,1,0,0.0,0
476.46,6.1684803867784055,1.017,1,0,0,1,1,0,0,24.0,26.96,0,1,0,17,4,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0
50.76,3.946617650192645,0.431,0,0,0,1,1,0,0,24.0,30.12,0,1,0,18,4,0,0,0,1,2,0,0,0,0,0,1,0,0.0,0
397.3,5.987205490187598,1.03,1,0,0,1,1,0,0,24.0,16.67,0,1,0,18,4,0,0,0,1,1,0,0,1,1,0,1,0,0.0,0
17.37,2.9107188992270343,0.048,0,0,0,1,1,0,0,24.0,17.41,0,1,0,18,4,0,0,0,1,1,0,0,1,1,0,0,1,0.0968,0
