transaction_id,user_id,timestamp,amount,merchant_category,is_international,distance_from_home_km,card_present,transactions_last_1h,transactions_last_24h,amount_vs_user_avg,hour_of_day,failed_attempts,device_match,is_fraud
7f966cb5-396c-4f,132,2025-12-03 02:18:41,237.79,luxury_goods,0,45.32,0,3,2,5.23,2,3,0,1
318338a3-af4b-43,890,2025-12-03 21:26:57,144.16,grocery,0,31.57,1,1,1,0.299,21,1,1,0
28186dbb-68f2-4e,741,2025-12-03 21:41:18,498.83,clothing,0,13.05,1,1,1,1.681,21,1,1,0
30cb20be-8cbc-4a,27,2025-12-03 22:01:23,158.97,grocery,0,13.37,1,1,1,0.8,22,0,1,0
959f38af-1fa7-4b,847,2025-12-03 22:12:26,234.24,clothing,0,36.06,0,1,1,0.652,22,0,1,0
1fd2b941-116c-46,817,2025-12-03 22:18:36,38.9,restaurant,0,6.18,1,1,1,0.892,22,0,1,0
3d2e52e1-1dd0-41,192,2025-12-03 22:35:49,800.69,clothing,0,20.05,1,1,1,1.803,22,0,1,0
25994be9-a0dc-46,748,2025-12-03 22:50:28,153.93,utilities,0,19.58,1,1,1,1.355,22,0,0,0
6a0dfa9c-d897-41,829,2025-12-03 22:58:23,171.85,utilities,0,21.93,1,1,2,0.987,22,0,1,0
22bfa8e2-8ec3-4d,973,2025-12-03 23:13:23,558.59,grocery,0,22.28,0,1,2,1.933,23,0,1,0
69971e6e-b1a4-41,451,2025-12-03 23:26:20,314.6,gas_station,0,19.36,1,1,1,1.211,23,0,1,0
e344df74-0b8a-48,776,2025-12-03 23:43:59,16.42,utilities,0,34.99,1,1,1,0.084,23,1,1,0
994ebfd1-d12a-47,76,2025-12-03 23:55:40,800.77,gas_station,0,22.53,1,1,1,1.608,23,0,1,0
c8bd2e2d-ea22-46,332,2025-12-04 00:08:45,704.74,gas_station,0,24.79,1,1,1,1.966,0,0,1,0
48750073-a0a3-41,979,2025-12-04 00:20:56,698.69,healthcare,0,12.56,1,1,1,1.495,0,1,1,0
ab1388b9-0366-4a,888,2025-12-04 00:28:24,45.73,utilities,0,31.4,0,1,1,0.671,0,0,1,0
df662773-b162-48,592,2025-12-04 00:48:38,572.92,restaurant,0,6.85,0,1,1,1.601,0,0,1,0
7417b420-b4b5-45,111,2025-12-04 00:57:50,32.32,grocery,0,30.0,0,1,1,0.933,0,0,1,0
70cf4bba-117a-4c,112,2025-12-04 01:09:35,77.01,pharmacy,0,7.81,1,1,1,1.453,1,1,1,0
f8ae0492-7c1b-4c,814,2025-12-04 01:28:33,17.32,healthcare,0,22.25,1,1,1,0.838,1,0,1,0
174579a5-ca40-44,58,2025-12-04 01:35:05,395.95,restaurant,0,15.26,1,1,1,0.942,1,0,1,0
24f02dd8-9a18-4e,867,2025-12-04 01:46:41,660.71,utilities,0,22.48,1,1,1,1.602,1,0,1,0
ae716f63-ac70-4b,918,2025-12-04 02:05:03,260.03,restaurant,0,19.94,1,1,1,0.933,2,0,1,0
849b5a31-08f3-48,79,2025-12-04 02:14:48,111.98,restaurant,0,17.24,1,1,1,1.395,2,0,1,0
f033d30d-4b50-47,785,2025-12-04 02:30:34,13.17,grocery,0,16.23,0,1,1,0.044,2,1,1,0
f4b102ee-a70a-43,730,2025-12-04 02:44:31,446.03,restaurant,0,18.83,1,1,1,1.43,2,0,1,0
a6d03092-e969-41,175,2025-12-04 02:57:12,384.81,utilities,0,32.85,1,1,1,1.546,2,0,1,0
6375d825-9c53-48,978,2025-12-04 03:04:52,122.15,gas_station,0,38.14,1,1,1,0.802,3,0,1,0
bae74719-9758-42,957,2025-12-04 03:24:47,416.15,gas_station,0,14.27,1,1,1,0.925,3,0,1,0
bee9a725-c4bc-4e,595,2025-12-04 03:36:44,791.76,pharmacy,0,20.19,0,1,1,1.615,3,0,1,0
8df52b6c-f98d-4e,711,2025-12-04 03:48:02,430.43,healthcare,0,21.92,1,1,1,1.214,3,1,1,0
29bf8bc9-fefc-4e,703,2025-12-04 03:59:34,18.24,pharmacy,0,10.14,1,1,2,0.077,3,0,1,0
66b84510-cba1-47,60,2025-12-04 04:09:07,220.37,utilities,0,26.49,1,1,1,1.125,4,1,1,0
470e077e-ad70-42,375,2025-12-04 04:29:19,210.12,grocery,0,17.37,1,1,1,1.131,4,0,1,0
7ffb2d7c-d943-4d,669,2025-12-04 04:41:32,92.52,grocery,0,11.81,1,1,1,0.196,4,0,1,0
edc76c07-df8b-40,1,2025-12-04 04:53:05,298.5,clothing,0,22.02,1,1,1,1.519,4,0,1,0
05e8ca9a-0ad1-4e,219,2025-12-04 05:02:51,144.16,healthcare,0,30.44,1,1,1,1.331,5,0,0,0
113bcaed-b751-49,608,2025-12-04 05:16:27,94.93,clothing,0,24.6,1,1,1,1.859,5,1,1,0
d0c5c70d-0c8e-49,3,2025-12-04 05:29:14,51.67,gas_station,0,18.45,1,1,1,0.695,5,0,1,0
c647f45c-cab1-44,522,2025-12-04 05:43:36,51.94,gas_station,0,38.8,1,1,1,0.572,5,0,1,0
db923a16-017c-4b,546,2025-12-04 05:54:29,103.42,clothing,0,25.09,0,1,1,0.502,5,0,1,0
be0e31ad-fffa-4e,464,2025-12-04 06:11:01,36.49,restaurant,0,28.29,1,1,1,1.007,6,0,0,0
c0ca9a90-ec43-44,641,2025-12-04 06:22:38,258.13,entertainment,0,24.43,0,1,1,0.718,6,0,1,0
496d98d9-3296-4b,383,2025-12-04 06:36:30,238.78,gas_station,0,24.68,0,1,1,0.533,6,0,0,0
4bd0e5a4-3e22-46,322,2025-12-04 06:48:59,303.93,entertainment,0,29.88,1,1,1,1.271,6,0,1,0
e02b24d8-361a-46,501,2025-12-04 06:59:59,172.63,healthcare,0,14.67,0,1,1,0.736,6,0,1,0
4c20dec4-d4d4-4f,58,2025-12-04 07:14:39,542.73,healthcare,0,23.36,1,1,2,1.291,7,0,1,0
dd224964-6973-49,626,2025-12-04 07:28:58,521.32,clothing,0,23.31,1,1,1,1.132,7,0,0,0
36301202-7949-44,102,2025-12-04 07:43:01,8.97,entertainment,0,23.29,1,1,1,0.256,7,0,1,0
dc4fbd15-44d1-41,74,2025-12-04 07:55:45,30.11,restaurant,0,9.34,1,1,1,0.484,7,0,1,0
f2aba87d-a151-47,288,2025-12-04 08:07:20,108.51,pharmacy,0,32.68,1,1,1,0.538,8,0,1,0
371f6ab2-c671-47,284,2025-12-04 08:18:27,693.55,pharmacy,0,9.18,1,1,1,1.398,8,0,1,0
b5c3e3c7-62df-44,796,2025-12-04 08:33:39,137.78,entertainment,0,28.07,1,1,1,1.087,8,0,1,0
7b926832-5496-41,854,2025-12-04 08:46:55,309.79,gift_cards,1,4292.59,0,3,7,2.023,8,3,0,1
c9efca65-a72f-42,691,2025-12-04 08:53:39,615.74,restaurant,0,6.9,0,1,1,1.454,8,0,1,0
d3447a9e-c892-47,233,2025-12-04 09:08:13,541.1,utilities,0,28.4,1,1,1,1.181,9,0,1,0
b68865cd-a1b2-42,392,2025-12-04 09:25:11,99.73,healthcare,0,34.95,1,1,1,0.621,9,0,1,0
20a7b32a-4f9d-43,924,2025-12-04 09:36:38,47.3,healthcare,0,21.27,0,1,1,0.21,9,0,1,0
d40e096a-0e71-4a,298,2025-12-04 09:50:55,239.71,restaurant,0,37.84,1,1,1,0.655,9,0,1,0
ffc13cff-1152-4d,402,2025-12-04 10:01:45,61.15,grocery,0,4.21,1,1,1,0.612,10,0,1,0
0259751d-fdad-4c,902,2025-12-04 10:16:39,316.36,healthcare,0,16.0,0,1,1,1.02,10,0,1,0
c7720d17-04e5-4b,514,2025-12-04 10:32:15,145.23,healthcare,0,14.73,0,1,1,0.332,10,0,1,0
1d52bf03-f266-47,283,2025-12-04 10:44:31,272.81,grocery,0,26.83,1,1,1,1.928,10,0,1,0
c93293b2-641d-45,216,2025-12-04 10:58:23,240.84,grocery,0,36.64,1,1,1,1.38,10,0,1,0
bf4f9de4-ace2-4d,563,2025-12-04 11:09:41,285.2,grocery,0,33.93,1,1,1,0.939,11,0,1,0
3a6c0d80-ec4d-43,57,2025-12-04 11:19:57,205.64,restaurant,0,19.57,1,1,1,0.832,11,0,1,0
2fb53e3d-fe37-44,310,2025-12-04 11:36:23,30.27,restaurant,0,25.36,1,1,1,0.83,11,0,1,0
ce103d40-0fda-48,785,2025-12-04 11:50:22,228.91,grocery,0,32.89,1,1,2,0.768,11,0,1,0
c553e988-d09f-4d,464,2025-12-04 11:55:04,49.43,restaurant,0,7.75,1,1,2,1.364,11,0,1,0
0bda59e6-de78-46,409,2025-12-04 12:08:58,250.37,restaurant,0,27.3,1,1,1,0.805,12,0,1,0
a1d36377-cb1b-4b,602,2025-12-04 12:20:42,116.75,pharmacy,0,21.33,1,1,1,0.798,12,0,1,0
b05d9538-1ff4-4b,25,2025-12-04 12:41:04,433.21,utilities,0,25.46,1,1,1,1.636,12,0,1,0
11c60806-8aa8-45,29,2025-12-04 12:51:43,84.33,grocery,0,16.01,0,1,1,0.18,12,0,1,0
a4921068-091c-46,902,2025-12-04 13:08:51,196.32,clothing,0,27.6,1,1,2,0.633,13,0,1,0
07a4aa32-27d3-4b,453,2025-12-04 13:17:46,522.59,restaurant,0,20.2,1,1,1,1.341,13,0,1,0
4c76a609-eaec-4b,961,2025-12-04 13:32:58,36.42,restaurant,0,32.24,1,1,1,0.43,13,0,0,0
11dabbfd-3dc6-4d,240,2025-12-04 13:43:23,46.16,pharmacy,0,21.61,0,1,1,0.238,13,0,0,0
4b77010b-14c8-43,917,2025-12-04 13:52:06,50.5,utilities,0,24.17,1,1,2,0.693,13,0,0,0
a4800d1a-f8f6-4b,106,2025-12-04 14:10:09,153.81,gas_station,0,29.13,1,1,1,1.192,14,0,1,0
3be9ab25-9011-48,205,2025-12-04 14:20:29,374.78,gas_station,0,16.68,1,1,1,1.2,14,1,1,0
1f0e12c8-5d28-47,826,2025-12-04 14:34:50,160.97,pharmacy,0,11.23,1,1,1,1.162,14,0,1,0
53fa7871-901d-49,317,2025-12-04 14:51:48,192.39,entertainment,0,19.28,1,1,1,1.004,14,0,1,0
64b6ac58-aead-4f,885,2025-12-04 14:58:06,698.46,restaurant,0,28.29,1,1,1,1.397,14,0,1,0
2734a0cd-9181-47,722,2025-12-04 15:13:42,79.68,restaurant,0,22.86,1,1,1,0.362,15,0,0,0
bae8aae1-2e09-44,787,2025-12-04 15:28:47,11.59,entertainment,0,22.57,1,1,1,0.062,15,0,1,0
06d92833-cb7c-4e,362,2025-12-04 15:39:52,269.48,entertainment,0,40.11,1,1,1,1.359,15,0,1,0
29adf103-cee4-42,958,2025-12-04 15:53:51,562.38,luxury_goods,1,10276.32,1,3,5,2.933,15,1,0,1
b05f033a-42b9-4f,592,2025-12-04 16:04:09,439.47,gas_station,0,5.86,1,1,2,1.228,16,0,0,0
a989e244-7fe9-4a,421,2025-12-04 16:21:42,733.81,utilities,0,39.03,0,1,1,1.991,16,1,1,0
537b69f7-0920-44,749,2025-12-04 16:27:02,663.39,restaurant,0,23.4,1,1,1,1.547,16,0,1,0
b0c188b8-ad0e-41,604,2025-12-04 16:44:39,253.5,utilities,0,18.53,1,1,1,1.096,16,0,1,0
4a2db7f8-2b0a-40,819,2025-12-04 16:53:18,104.16,entertainment,0,24.44,1,1,1,2.191,16,0,1,0
6552012b-3b6f-49,254,2025-12-04 17:11:06,66.64,pharmacy,0,18.22,1,1,1,0.286,17,0,1,0
067afcf5-d32f-49,770,2025-12-04 17:19:53,152.22,utilities,0,38.22,1,1,1,0.344,17,0,1,0
eb45e89c-fa73-4d,652,2025-12-04 17:32:20,570.44,healthcare,0,30.22,1,1,1,1.372,17,0,1,0
17c6afbf-54d8-43,471,2025-12-04 17:54:17,76.81,gas_station,0,9.11,1,1,1,1.094,17,0,1,0
c00f2cf4-1f05-43,843,2025-12-04 18:06:07,214.63,grocery,0,10.22,1,1,2,0.455,18,0,1,0
b5e621aa-aac9-4f,268,2025-12-04 18:12:56,5921.24,electronics,0,63.92,0,3,4,38.155,18,1,1,1
422db46e-1cf4-4a,505,2025-12-04 18:28:01,497.43,restaurant,0,29.07,1,1,1,1.336,18,0,1,0
526ce791-304e-4f,217,2025-12-04 18:41:27,508.78,clothing,0,16.15,1,1,1,1.075,18,0,1,0
33ab5c91-cab0-47,516,2025-12-04 18:50:20,598.61,pharmacy,0,30.72,0,1,1,1.392,18,0,0,0
9835aa1d-7abe-4b,218,2025-12-04 19:09:41,419.33,healthcare,0,18.68,1,1,1,1.07,19,0,1,0
f0fd77af-9759-4b,915,2025-12-04 19:15:45,1018.34,clothing,0,26.94,1,1,1,2.112,19,0,1,0
0dd16077-4cc0-48,381,2025-12-04 19:31:45,59.84,grocery,0,35.82,1,1,1,0.127,19,0,1,0
f638d15d-5df0-41,516,2025-12-04 19:44:10,540.13,clothing,0,4.53,1,2,2,1.256,19,0,1,0
be7140e5-993b-42,470,2025-12-04 20:02:48,140.5,restaurant,0,39.57,1,1,1,0.359,20,0,1,0
895ed40a-a1bd-42,961,2025-12-04 20:17:01,93.72,healthcare,0,10.53,1,1,2,1.106,20,0,1,0
a7aa5f8c-ccb9-4d,865,2025-12-04 20:24:42,423.87,entertainment,0,31.1,0,1,1,1.252,20,0,1,0
d2219e9e-4108-47,227,2025-12-04 20:36:32,308.28,entertainment,0,11.8,0,1,1,1.188,20,0,1,0
4e32e4a3-2fdb-49,770,2025-12-04 20:54:00,224.17,healthcare,0,25.23,1,1,2,0.507,20,1,1,0
8043ea86-701f-43,11,2025-12-04 21:05:32,254.41,utilities,0,16.69,0,1,1,1.614,21,1,1,0
2ed5ef4b-d959-4c,102,2025-12-04 21:12:16,21.02,healthcare,0,18.95,1,1,2,0.599,21,0,1,0
5935e391-209b-44,704,2025-12-04 21:31:07,448.04,healthcare,0,17.18,1,1,1,1.317,21,0,1,0
1f5378e9-87c8-44,681,2025-12-04 21:44:06,108.52,clothing,0,19.84,1,1,1,0.465,21,0,1,0
562feaab-b8b0-44,313,2025-12-04 21:56:38,374.02,entertainment,0,17.63,1,1,1,0.801,21,0,1,0
1c42835d-b238-4b,518,2025-12-04 22:07:26,465.73,utilities,0,16.23,0,1,1,1.127,22,0,1,0
cecdaa36-fec2-48,309,2025-12-04 22:19:12,95.87,restaurant,0,14.59,1,1,1,0.826,22,0,1,0
084ecfc8-c97a-4f,810,2025-12-04 22:32:02,134.06,clothing,0,25.25,1,1,1,0.564,22,0,1,0
52fd71fb-5c3a-42,509,2025-12-04 22:44:24,324.41,clothing,0,24.27,0,1,1,0.979,22,1,1,0
375c09ae-f12e-41,574,2025-12-04 23:02:34,21.24,restaurant,0,27.83,1,1,1,0.472,23,0,1,0
d48ee017-8ca4-47,823,2025-12-04 23:10:43,41.11,utilities,0,25.76,1,1,1,1.271,23,0,1,0
b3de76e3-7523-4a,920,2025-12-04 23:29:15,60.77,pharmacy,0,29.49,1,1,1,0.988,23,0,1,0
d13367fa-d9b5-42,669,2025-12-04 23:39:35,543.6,gas_station,0,16.91,1,1,2,1.152,23,0,1,0
8ee60957-3c3d-4f,868,2025-12-04 23:47:31,239.84,gas_station,0,6.44,1,1,1,1.749,23,0,1,0
a30fa77b-4664-46,187,2025-12-05 00:01:11,60.18,gas_station,0,24.75,0,1,1,0.601,0,0,1,0
d401bcb6-2cff-40,665,2025-12-05 00:17:41,605.49,utilities,0,15.23,0,1,1,1.597,0,0,1,0
655bdc71-674f-4f,156,2025-12-05 00:26:54,447.26,healthcare,0,33.56,0,1,1,1.008,0,0,1,0
bd198135-281e-4b,426,2025-12-05 00:44:23,299.63,gas_station,0,7.79,0,1,1,1.185,0,0,1,0
95756511-ccb1-43,91,2025-12-05 01:02:08,382.8,grocery,0,37.35,1,1,1,2.117,1,0,1,0
7838372b-5572-4f,58,2025-12-05 01:11:11,725.33,restaurant,0,27.42,1,1,3,1.726,1,0,1,0
8201620c-412c-47,812,2025-12-05 01:22:44,89.82,clothing,0,15.56,1,1,1,0.74,1,0,0,0
fc14deba-4dc4-4d,496,2025-12-05 01:33:20,620.13,utilities,0,18.06,1,1,1,1.266,1,1,1,0
3a797c57-6979-4f,964,2025-12-05 01:46:59,142.08,pharmacy,0,18.25,1,1,1,0.419,1,0,1,0
3eb040ee-7ae3-40,689,2025-12-05 02:02:38,141.45,pharmacy,0,15.03,0,1,1,0.344,2,0,1,0
23f2f8fa-e343-4f,829,2025-12-05 02:18:14,76.0,restaurant,0,20.6,1,1,1,0.436,2,1,1,0
ccbf9595-abce-42,142,2025-12-05 02:27:32,148.02,restaurant,0,35.9,0,1,1,0.303,2,0,1,0
52ced43d-f57b-4a,699,2025-12-05 02:38:40,362.1,gas_station,0,26.57,1,1,1,1.309,2,0,1,0
4e28c928-f5af-4a,276,2025-12-05 02:50:50,142.17,clothing,0,36.82,1,1,1,0.891,2,0,0,0
ed536440-23be-4f,154,2025-12-05 03:06:57,327.17,pharmacy,0,9.95,0,1,1,0.808,3,0,0,0
c2174d73-4f3e-4d,102,2025-12-05 03:19:18,23.88,clothing,0,35.95,0,1,3,0.681,3,0,1,0
9d8b4ba9-a961-46,383,2025-12-05 03:34:37,713.23,healthcare,0,29.59,0,1,2,1.592,3,0,1,0
b09ff663-f41b-49,899,2025-12-05 03:48:09,69.62,healthcare,0,14.64,1,1,1,0.96,3,1,1,0
acf8be08-e235-45,635,2025-12-05 03:59:36,346.48,pharmacy,0,20.92,0,1,1,1.127,3,1,1,0
48d60099-20c3-40,778,2025-12-05 04:14:57,187.42,clothing,0,23.56,1,1,1,0.5,4,0,1,0
6e6d0b50-8eb4-45,256,2025-12-05 04:26:08,563.69,pharmacy,0,31.57,1,1,1,1.749,4,1,1,0
dde82cd8-b4c6-47,790,2025-12-05 04:33:08,20.64,gas_station,0,27.94,1,1,1,0.859,4,0,0,0
cd98557b-4802-4b,931,2025-12-05 04:52:27,392.26,entertainment,0,32.15,1,1,1,0.972,4,0,1,0
b507a80d-405c-49,346,2025-12-05 05:04:36,36.45,restaurant,0,31.04,1,1,1,0.84,5,0,0,0
0a3136c7-9859-46,847,2025-12-05 05:20:22,590.8,restaurant,0,7.55,1,1,1,1.644,5,0,1,0
eb109243-eed3-4a,851,2025-12-05 05:28:46,64.86,entertainment,0,27.57,1,1,1,0.699,5,0,0,0
71a60493-4eda-4b,467,2025-12-05 05:46:50,168.69,gas_station,0,14.62,0,1,1,0.815,5,0,0,0
0126cc56-f631-4a,431,2025-12-05 05:51:53,658.8,gas_station,0,13.87,0,1,1,1.843,5,0,1,0
587ee346-432c-47,477,2025-12-05 06:05:29,160.86,entertainment,0,23.25,0,1,1,0.548,6,0,0,0
08f15c87-bd81-4c,652,2025-12-05 06:25:01,75.88,utilities,0,37.14,1,1,2,0.183,6,0,1,0
14c85e97-9374-41,860,2025-12-05 06:38:38,176.55,gas_station,0,31.2,1,1,1,1.334,6,0,1,0
6720e1a8-fa94-41,69,2025-12-05 06:50:31,428.98,entertainment,0,30.01,1,1,1,1.403,6,1,1,0
a8a2f890-1426-4c,854,2025-12-05 06:59:01,49.32,grocery,0,22.38,1,1,2,0.322,6,0,1,0
08fb4ff1-f6de-4d,157,2025-12-05 07:14:24,65.41,restaurant,0,10.41,1,1,1,1.034,7,0,1,0
1121694a-242d-41,453,2025-12-05 07:21:34,608.7,grocery,0,30.21,0,1,2,1.562,7,0,1,0
cbe76c34-728a-43,793,2025-12-05 07:38:45,106.37,utilities,0,34.04,0,1,1,1.803,7,0,1,0
bf6e9e06-96c5-46,525,2025-12-05 07:48:29,668.81,grocery,0,30.89,0,1,1,1.357,7,0,1,0
94f6a785-c56b-48,27,2025-12-05 08:01:53,266.16,gas_station,0,8.85,1,1,1,1.34,8,0,1,0
47b985af-5c99-4c,370,2025-12-05 08:21:22,529.78,entertainment,0,19.11,1,1,1,1.213,8,1,1,0
323ee71b-9534-42,494,2025-12-05 08:30:53,105.77,utilities,0,22.63,0,1,1,1.071,8,0,1,0
23b148f6-357f-4a,234,2025-12-05 08:43:04,63.67,clothing,0,22.72,1,1,1,0.984,8,0,0,0
1f87f590-4e40-4f,591,2025-12-05 08:55:11,337.74,clothing,0,24.4,1,1,1,1.801,8,0,1,0
ccdad634-1af2-4b,94,2025-12-05 09:11:00,690.35,pharmacy,0,14.54,0,1,1,1.475,9,0,0,0
cd584d66-bb7b-4f,601,2025-12-05 09:23:29,288.92,pharmacy,0,21.28,1,1,1,0.918,9,0,0,0
1d227406-c768-40,914,2025-12-05 09:34:35,136.61,utilities,0,5.79,0,1,1,0.827,9,0,1,0
547891a8-244e-4b,356,2025-12-05 09:49:23,49.59,pharmacy,0,4.51,1,1,1,0.474,9,1,1,0
90af1330-b084-4a,419,2025-12-05 10:06:27,277.45,clothing,0,25.78,1,1,1,1.621,10,0,1,0
d76b3559-bfbd-42,341,2025-12-05 10:16:19,149.73,utilities,0,22.67,1,1,1,1.271,10,0,1,0
07cf33cf-8697-4a,177,2025-12-05 10:23:26,419.29,entertainment,0,11.34,0,1,1,1.03,10,0,1,0
c81d34b7-e216-4a,198,2025-12-05 10:40:08,217.03,restaurant,0,5.65,1,1,1,2.153,10,0,1,0
c548c826-f112-43,664,2025-12-05 10:51:15,193.14,utilities,0,34.99,0,1,1,0.589,10,0,1,0
0be8b2a8-40ee-47,398,2025-12-05 11:04:17,356.18,entertainment,0,34.72,1,1,1,1.194,11,0,1,0
cbf51a2a-7029-40,394,2025-12-05 11:15:34,425.59,pharmacy,0,13.49,1,1,1,1.032,11,0,1,0
b185ba1a-979c-4c,909,2025-12-05 11:32:27,166.46,pharmacy,0,14.57,0,1,1,0.515,11,0,1,0
a23a34ec-ba37-48,195,2025-12-05 11:41:38,101.26,pharmacy,0,14.43,0,1,1,1.465,11,0,1,0
43309425-470b-4b,582,2025-12-05 11:58:43,78.05,utilities,0,26.21,1,1,1,2.062,11,0,1,0
a2c60344-c7ff-49,616,2025-12-05 12:06:52,81.31,gas_station,0,30.18,1,1,1,0.752,12,0,1,0
9e16ea0a-b549-4a,417,2025-12-05 12:21:55,681.25,grocery,0,8.93,1,1,1,1.712,12,0,1,0
224dcd05-6385-4e,270,2025-12-05 12:39:09,172.68,grocery,0,29.1,0,1,1,2.027,12,0,1,0
464e3eda-4c29-43,561,2025-12-05 12:53:58,349.83,pharmacy,0,17.8,1,1,1,1.073,12,0,1,0
cf908cf6-f8b7-49,191,2025-12-05 13:03:37,220.03,grocery,0,35.61,1,1,1,1.081,13,0,1,0
fb3e8516-14b8-49,71,2025-12-05 13:15:31,589.23,utilities,0,35.86,1,1,1,1.221,13,0,1,0
b14edbbe-7e24-42,748,2025-12-05 13:25:42,24.61,pharmacy,0,25.63,1,1,1,0.217,13,0,0,0
e93599ee-9073-4a,208,2025-12-05 05:46:12,842.85,jewelry,0,49.77,0,3,8,2.776,5,1,0,1
a1b5e622-6718-4a,963,2025-12-05 13:59:45,146.46,entertainment,0,33.11,1,1,1,0.342,13,0,1,0
8dd1d879-92c0-4d,310,2025-12-05 14:08:31,14.27,utilities,0,31.5,1,1,1,0.391,14,0,0,0
09d22f89-69c9-41,678,2025-12-05 14:24:30,335.7,gas_station,0,35.67,0,1,1,1.066,14,0,1,0
caab17cb-be36-40,926,2025-12-05 14:30:01,92.16,restaurant,0,41.06,0,1,1,1.216,14,0,1,0
55be0b3f-5510-49,4,2025-12-05 14:44:32,103.47,healthcare,0,22.29,1,1,1,0.325,14,1,1,0
030be0f4-c467-4a,40,2025-12-05 14:59:12,132.62,clothing,0,37.33,1,1,1,0.44,14,0,1,0
517f13e0-76be-44,210,2025-12-05 15:14:36,983.59,utilities,0,15.41,1,1,1,2.04,15,0,1,0
c2b03ef1-158b-4e,110,2025-12-05 15:21:18,182.9,healthcare,0,23.9,1,1,1,1.166,15,0,1,0
fdfbf95b-4b77-4b,389,2025-12-05 15:41:52,522.37,pharmacy,0,18.31,0,1,1,1.416,15,0,0,0
149d3561-26a6-40,25,2025-12-05 15:55:24,318.92,utilities,0,18.4,1,1,1,1.204,15,0,1,0
88e426ca-2302-4a,887,2025-12-05 16:04:54,338.0,entertainment,0,22.76,1,1,1,0.963,16,0,0,0
acfdd673-6035-4f,156,2025-12-05 16:18:58,262.61,grocery,0,30.81,1,1,2,0.592,16,0,1,0
567a903d-9e99-45,703,2025-12-05 16:28:56,272.43,pharmacy,0,34.25,0,1,1,1.157,16,0,1,0
ce83ae02-2158-41,73,2025-12-05 16:46:23,426.17,restaurant,0,28.21,1,1,1,1.678,16,0,1,0
99789607-dc93-47,767,2025-12-05 16:59:15,98.91,entertainment,0,26.18,1,1,1,0.335,16,0,1,0
a68ca661-4b33-4a,877,2025-12-05 17:04:49,867.68,restaurant,0,6.21,0,1,1,2.088,17,0,1,0
159e5a13-1507-41,758,2025-12-05 17:25:33,445.87,healthcare,0,26.4,1,1,1,1.064,17,0,1,0
31a49688-9cc6-46,140,2025-12-05 17:31:27,349.24,grocery,0,18.46,1,1,1,1.433,17,0,1,0
25fead89-6c09-42,980,2025-12-05 17:47:36,37.88,utilities,0,35.85,1,1,1,0.604,17,0,0,0
cca1413c-a58d-47,206,2025-12-05 18:02:49,99.78,grocery,0,28.33,1,1,1,0.465,18,0,1,0
8312ab21-59f0-44,895,2025-12-05 18:16:42,642.62,grocery,0,16.62,1,1,1,1.439,18,0,1,0
63b13e10-22d8-48,907,2025-12-05 18:27:53,180.08,restaurant,0,12.34,1,1,1,0.68,18,0,1,0
8b0ff348-5e71-49,161,2025-12-05 18:35:30,298.3,gas_station,0,40.48,1,1,1,1.464,18,0,1,0
8ae18867-4f39-4c,548,2025-12-05 18:49:20,420.58,healthcare,0,33.31,0,1,1,0.948,18,0,0,0
601888ab-036e-4d,384,2025-12-05 19:10:38,30.11,pharmacy,0,22.08,0,1,1,0.868,19,1,1,0
2524607f-cf0a-4e,591,2025-12-05 19:17:34,396.61,entertainment,0,32.16,0,1,2,2.115,19,0,1,0
dc60aae8-2d99-4a,463,2025-12-05 19:36:21,68.47,restaurant,0,23.43,1,1,1,0.424,19,0,1,0
fdccf9e4-99f2-4e,646,2025-12-05 19:41:11,140.08,pharmacy,0,12.26,1,1,1,1.01,19,0,0,0
34c554d3-1ea0-4e,460,2025-12-05 19:54:46,353.1,grocery,0,25.01,1,1,1,0.875,19,0,1,0
0d5654aa-3f58-4a,46,2025-12-05 20:06:57,300.12,gas_station,0,11.69,1,1,1,0.611,20,0,0,0
91a12806-4736-44,759,2025-12-05 20:23:42,478.66,utilities,0,19.56,0,1,1,1.262,20,0,1,0
bcd590f5-d483-49,272,2025-12-05 20:37:23,59.83,gas_station,0,8.82,0,1,1,0.417,20,0,1,0
84735ba9-6248-41,71,2025-12-05 20:46:23,457.69,utilities,0,28.57,0,1,2,0.948,20,0,1,0
05d30916-f644-42,55,2025-12-05 21:06:20,378.38,clothing,0,14.79,1,1,1,1.07,21,0,1,0
955ac22a-47c7-4f,702,2025-12-05 21:12:23,66.18,grocery,0,14.2,1,1,1,0.812,21,0,1,0
5816edc3-da5c-46,37,2025-12-05 21:27:18,156.21,pharmacy,0,29.64,0,1,1,0.647,21,0,1,0
18feff67-d426-46,147,2025-12-05 21:43:35,565.69,utilities,0,30.78,1,1,1,1.659,21,0,1,0
eaeafa48-fa5e-4c,376,2025-12-05 21:49:37,27.32,entertainment,0,24.51,1,1,1,1.337,21,0,0,0
9a26596a-6044-47,586,2025-12-05 22:10:32,155.0,grocery,0,24.71,1,1,1,0.606,22,0,1,0
07d2bf69-449a-46,570,2025-12-05 22:21:28,305.93,entertainment,0,24.56,0,1,1,1.003,22,0,1,0
81a9c49e-7c0e-43,651,2025-12-05 22:32:14,141.88,entertainment,0,22.22,1,1,1,0.737,22,0,0,0
a8c279d5-66f7-40,747,2025-12-05 22:44:17,636.81,gas_station,0,27.88,0,1,1,1.283,22,0,1,0
